original.publication.short,setting,ecosystem.type,dimensionality,arena.size,experimental.duration.seconds,temperature.degree.celcius,predator.species,predator.met.group,predator.ana.group,consumption.type,predation.strategy,predator.mass.mg,prey.species,prey.mass.mg,attack.rate,handling.time,Starvation.Y.N,Starvation.time.seconds,original.publication.full,from.meta.study
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,24.9285,Daphnia magna,0.122189,0.00000000042621538857889,112429.134619439,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,150.371,Daphnia magna,0.230525,0.00000000133941400405872,23986.9739457597,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,50.3738,Daphnia magna,0.383276,0.0000000000468750202499984,90169.961868964,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,150.371,Daphnia magna,0.0489795,0.00000000185069678076286,28224.0384693915,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.0489795,0.0000000016180536294255,56448.0769387831,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,150.371,Daphnia magna,0.122189,0.00000000192013712620269,25455.6511419504,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.230525,0.000000000681426073440839,41227.5758486672,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,12.5965,Daphnia magna,0.0862286,0.000000000557288662923054,197391.736038829,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,50.3738,Daphnia magna,0.122189,0.000000000983506967812565,93337.3488116126,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,50.3738,Daphnia magna,0.230525,0.000000000426216119435875,70087.0254860924,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,12.5965,Daphnia magna,0.122189,0.000000000317707732866026,197988.260921215,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1975.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,24.9285,Daphnia magna,0.0489795,0.00000000130121973389198,135827.938687861,Y,172800,"Thompson, D.J. (1975): Towards a predator-prey model incorporating age structure: the effects of predator and prey size on the predation of Dahnia magna by Ischnura elegans; Journal of Animal Ecology 44; 907-916",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1978.JAnimEcol,lab,freshwater,3D,0.000075,86400,27.5,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.1744,0.0000000044410630332803,13296.8750747949,Y,172800,"Thompson, D.J. (1978): Towards a realistic predator-prey model: The effect of temperature on the functional response and life history of larvae of the damselfly, Ischnura elegans; Journal of Animal Ecology 47; 757-767",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1978.JAnimEcol,lab,freshwater,3D,0.000075,86400,20,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.1744,0.0000000040267341084284,14393.7327522779,Y,172800,"Thompson, D.J. (1978): Towards a realistic predator-prey model: The effect of temperature on the functional response and life history of larvae of the damselfly, Ischnura elegans; Journal of Animal Ecology 47; 757-767",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1978.JAnimEcol,lab,freshwater,3D,0.000075,86400,5,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.1744,0.00000000107829975349889,135412.119527693,Y,172800,"Thompson, D.J. (1978): Towards a realistic predator-prey model: The effect of temperature on the functional response and life history of larvae of the damselfly, Ischnura elegans; Journal of Animal Ecology 47; 757-767",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1978.JAnimEcol,lab,freshwater,3D,0.000075,86400,12,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.1744,0.00000000196475503228257,24630.9825602397,Y,172800,"Thompson, D.J. (1978): Towards a realistic predator-prey model: The effect of temperature on the functional response and life history of larvae of the damselfly, Ischnura elegans; Journal of Animal Ecology 47; 757-767",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1978.JAnimEcol,lab,freshwater,3D,0.000075,86400,16,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.1744,0.00000000300539031727817,11834.4257423489,Y,172800,"Thompson, D.J. (1978): Towards a realistic predator-prey model: The effect of temperature on the functional response and life history of larvae of the damselfly, Ischnura elegans; Journal of Animal Ecology 47; 757-767",Rall.2012.Phil.Trans.R.Soc.B
Thompson.1978.JAnimEcol,lab,freshwater,3D,0.000075,86400,8,Ischnura elegans,invert,invertebrate,carnivore,predator,88.4079,Daphnia magna,0.1744,0.00000000120356155007802,49858.2231566318,Y,172800,"Thompson, D.J. (1978): Towards a realistic predator-prey model: The effect of temperature on the functional response and life history of larvae of the damselfly, Ischnura elegans; Journal of Animal Ecology 47; 757-767",Rall.2012.Phil.Trans.R.Soc.B
Tully.2005.Oikos,lab,terrestrial,2D,263.225,3600,20,Pergamasus crassipes,invert,invertebrate,carnivore,predator,0.325,Folsomia candida,0.55,0.0000463889662934115,1060.36217730528,Y,43200,"Tully, T., Cassey, P. & Ferriere, R. (2005): Functional response: rigorous estimation and sensitivity to genetic variation in prey; Oikos 111; 479-487",Rall.2012.Phil.Trans.R.Soc.B
Uye.1986.MarBiol,lab,marine,3D,0.0005,86400,22,Paracalanus parvus,invert,invertebrate,herbivore,filtrator,0.0237363,Chattonella antiqua,0.0000131868,0.000000000260999942522601,2385718.70884222,Y,5400,"Uye, S. (1986): Impact of copepod grazing on red-tide flafellate Chattonella antiqua; Marine Biology 92; 35-43",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Cyclops vernalis,0.040095,0.00000000164435024506557,50230.3307799488,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Daphnia pulex,0.040095,0.00000000263875223613596,45946.4055161746,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Daphnia pulex,0.171891,0.00000000202529814567306,98694.2350513825,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Daphnia rosea,0.040095,0.00000000295117469879518,63638.0389713776,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Daphnia rosea,0.0939467,0.00000000307181203525664,41747.5592557281,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Daphnia rosea,0.171891,0.00000000248574318164202,43193.1356589053,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Diaptomus birgei,0.040095,0.00000000228780309617274,56087.2489340746,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Diaptomus leptopus,0.171891,0.00000000194460721357093,66705.8837214312,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Holopedium gibberum,0.040095,0.000000000728286578657866,235463.507878499,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Holopedium gibberum,0.171891,0.00000000037986151549591,159539.075470716,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vinyard.1980.Oecologia,lab,freshwater,2D,0.0002,86400,14,Chaoborus americanus,invert,invertebrate,carnivore,predator,81.6465,Moina hutchinsoni,0.040095,0.00000000400644987600768,118023.129180282,Y,86400,"Vinyard, G. & Menger, R.A. (1980): Chaoborus americanus predation on various zooplankters; functional response and behavioral observations. Oecologia 45; 90-93",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,5,Calathus fuscipes,invert,invertebrate,carnivore,predator,87.17,Alphitobius diaperinus,23.26,0.00000933334494550986,2674.46307599637,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,10,Calathus fuscipes,invert,invertebrate,carnivore,predator,63.6,Alphitobius diaperinus,23.26,0.000000777776133866947,2044.54395576091,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,15,Calathus fuscipes,invert,invertebrate,carnivore,predator,65.11,Alphitobius diaperinus,23.26,0.00000133333137333302,1895.96181784683,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,20,Calathus fuscipes,invert,invertebrate,carnivore,predator,75.59,Alphitobius diaperinus,23.26,0.00000122222222222222,1445.56992246145,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,25,Calathus fuscipes,invert,invertebrate,carnivore,predator,73.44,Alphitobius diaperinus,23.26,0.00000344445205667151,1710.22946631034,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,30,Calathus fuscipes,invert,invertebrate,carnivore,predator,70.82,Alphitobius diaperinus,23.26,0.000000666667812268016,2216.33586073489,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,5,Harpalus ruﬁpes,invert,invertebrate,carnivore,predator,127.74,Alphitobius diaperinus,23.26,0.000000777775507911053,2823.05216317219,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,10,Harpalus ruﬁpes,invert,invertebrate,carnivore,predator,132.74,Alphitobius diaperinus,23.26,0.00000177778595274664,2224.07510413387,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,15,Harpalus ruﬁpes,invert,invertebrate,carnivore,predator,129.1,Alphitobius diaperinus,23.26,0.00000511111708865403,2056.91805739113,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,20,Harpalus ruﬁpes,invert,invertebrate,carnivore,predator,135.64,Alphitobius diaperinus,23.26,0.00000144444520479982,1018.39990981865,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
Vucic-Pestic.2010.GlobChangeBiol,lab,terrestrial,2D,0.04,86400,25,Harpalus ruﬁpes,invert,invertebrate,carnivore,predator,152.3,Alphitobius diaperinus,23.26,0.00000111111075022249,1256.74926826339,Y,259200,"Vucic-Pestic, O., Ehnes, R.B., Rall, B.C. & Brose, U. (2011): Warming up the system: higher predator feeding rates but lower energetic efﬁciencies; Global Change Biology 17; 1301-1310",Rall.2012.Phil.Trans.R.Soc.B
